0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,label
0.0580553,1.4014176,2.2984943,0.481563,0,1.6846104,5.468645,0,4.6012735,1.3390629,2.552474,0.107481465,1.2600224,0.8398519,3.1406858,3.8327742,3.5820172,5.2783756,0.50269765,4.29785,0.2788241,0,3.8228955,0.4082548,3.1920671,1.9669517,0.7210156,0.33652523,2.97109,0,2.975469,0.7741547,0
0.88733083,1.2672055,3.7997293,1.2549689,0.056610264,0.06196264,6.417187,0,6.494297,0,1.7877816,0,0,0,1.0080578,2.3122888,3.2214973,4.9282637,0,5.9075203,1.0945988,0,6.2280226,0,0.61136675,0,1.7197897,0,3.5036628,0,4.93077,2.3915968,0
0.8888882,2.9125786,2.608386,0,0.19365966,1.4955618,0.6412292,3.2867253,0,1.0457085,1.3250991,2.6342647,5.122946,1.6492181,5.261428,6.9536576,1.0550339,1.8820392,5.1517015,0.42597216,0,0,0.8181514,3.765347,3.1860185,1.452962,0,4.9733973,0.7642262,2.9627984,2.7841365,0.04306779,1
3.5637517,2.650189,2.412209,0,3.3831868,0,0,3.687546,0.021954149,0,0,0,1.922771,0,0.7312257,2.0616374,0,0,2.6483395,0,0,0,3.3500326,3.374119,0,0,0.72789013,1.7945585,0.69764805,4.0158205,2.0599759,3.048471,3
2.3227298,2.8055844,0.70510256,0,2.808468,1.9268305,0,3.7584395,0,2.006255,1.0985463,2.6219168,4.8031926,1.8842391,3.7298186,4.8395967,0.5643133,0.4520524,6.8824477,0,0,0,0,5.8075213,2.2944367,2.4972692,0,5.884634,0,4.401793,0.09547159,0.81005865,1
7.194669,6.09228,4.750607,0,6.968749,0,0,8.243007,0,0,0,0,3.8843105,0,0.986098,3.607034,0,0,5.6468763,0,0,0,5.7433443,7.056755,0,0,1.2482467,3.9986143,0.85389256,8.981305,3.5710242,5.917257,3
3.219037,3.4818475,2.8768673,0,3.0817022,0,0,4.499976,0,0,0,0,2.8652835,0,1.9515004,3.598271,0,0,4.015925,0,0,0,2.6288328,3.862212,0,0,0.039409876,3.1775444,0.48841918,4.5382104,2.339077,2.5158882,3
0.90487283,1.370299,1.0692862,0,0.9514469,1.26381,0.785794,1.5975271,0.110097125,1.2146175,1.2924626,1.474801,1.9520077,1.1484245,2.389727,2.9637127,1.0555468,1.3011419,3.1905901,0.48973632,0,0,0.56909496,2.4307337,1.4993994,1.5726473,0,2.3208091,0.012565903,1.4359243,0.94769186,0.63944507,1
1.9895452,2.9680684,4.3290257,0.47079495,1.5346771,0,4.415612,2.055296,4.593563,0.044279538,0.6546239,0,0.5823345,0,1.5169742,3.397286,1.4658333,3.1616747,0.14842077,3.724005,0.3212726,0,6.422675,0.88032514,0.3226108,0,1.2627555,0,3.694567,0.5107314,4.7611303,3.126553,0
0.46884096,0.16199611,0.38906413,1.2039735,0.92351145,2.4524472,1.9805721,0.19536683,0.98326576,2.1940377,2.362721,2.0183785,1.4573764,2.3329153,1.8879015,2.015173,2.2647455,2.5960844,2.6206121,1.3114043,1.0922301,0,0.63393646,2.1457543,1.8626802,2.8974519,0.22211963,1.4054068,0.47226626,0,0.4310761,0.4243186,1
0.47973907,1.9554216,3.2405336,0,0,0,1.1446553,1.8723154,1.3755851,0,0,0,1.3202308,0,1.6375656,2.8883913,0,0.75392795,0,1.0458589,0,0,2.891534,0,0.15290964,0,0,0.15426667,2.1954172,0.78555346,3.547644,0.8811586,0
2.2454515,2.091061,1.4244634,0,2.4199672,0.45401877,0,2.9436908,0,0.6518589,0.17627254,0.9290295,2.2042294,0.6807042,1.653794,2.4601026,0,0,3.7463663,0,0,0,0.83135605,3.281211,0.30311954,0.77948755,0.058615558,2.7811155,0,3.173654,0.7789193,1.5198646,3
2.7799525,0,0,3.15479,3.5533924,3.488766,2.478485,0.45204183,1.6072608,3.3346317,3.0276809,1.3752421,0.9159033,2.7447407,0.34483185,0.38725227,2.977335,2.582949,3.7292957,1.9828849,3.1408257,0,1.581536,4.0522695,0.4530027,4.0152183,2.0877872,0.9963623,0,0.014278464,0,2.7990396,2
3.2626991,0,0,4.7634535,3.6208787,3.9517074,5.5042543,0,5.3350754,3.557916,4.1945863,0,0,2.1031203,0,0,4.6911206,4.639975,1.6121442,5.4063807,4.5534606,0,4.3529453,3.0141335,0,4.5572824,3.7488818,0,0.3657204,0,0.27706954,4.2673078,2
3.2232072,0.13725889,0.093678065,2.9667382,3.818615,3.6929352,2.7012298,0.6002805,2.0907621,3.2523682,3.4766643,1.0491358,1.4872024,2.6523056,0.61906326,0.88739026,3.4109614,2.9180975,3.7543418,2.607086,3.1875453,0,2.3680923,4.446782,0.16823097,3.838368,1.9162859,1.4028841,0,0.024479434,0.090484135,3.0535083,2
0.60284996,0.8997097,2.3755038,0.29040068,0.2903095,1.3350022,3.3184333,0.33276463,2.9739285,0.8072814,1.9078317,0.3744895,1.3091322,0.7684222,1.9719353,3.0689178,2.358771,3.2309346,0.72585785,2.8174853,0.46149942,0,2.9732156,0.8318782,1.1936102,1.133434,0.25272918,0.5160537,1.9343392,0,2.9969897,0.95827717,0
0.7149759,2.1290338,3.4419248,0,0,0,0.99808383,2.1280398,1.3233533,0,0,0,1.5101857,0,1.5673559,3.1104186,0,0.5322131,0.12418807,0.9261939,0,0,2.9629278,0.21720468,0,0,0,0.35283315,2.0158453,1.2758029,3.6772952,1.1676445,0
1.0446724,2.2524352,3.1953437,0,0.018563304,0,1.0651666,2.2412024,1.1144186,0,0,0,2.1331186,0,2.2926793,3.929539,0.009108305,0.788962,1.3002498,0.96938103,0,0,2.4840112,1.2010591,0.6134956,0,0,1.3534765,1.5702727,1.819666,3.396914,1.1609206,0
0,1.0685035,0.8338905,0.689766,0,3.8274333,4.50396,0,2.5637155,3.2901564,4.115967,2.9862425,3.1080408,3.019126,4.721667,5.091717,4.4200225,5.632391,3.8732705,3.3078897,0.2967031,0,1.31166,2.8645709,4.892675,4.441238,0,3.1181853,1.2259035,0,1.4337453,0,1
0.9646475,1.9807856,3.1078875,0,0,0,1.1888944,1.9749585,1.2743895,0,0,0,1.7241461,0,1.9079351,3.4716492,0.038418293,0.8028381,0.84634644,1.0899092,0,0,2.5630112,0.86206764,0.32740027,0,0,0.9196735,1.6138391,1.4725589,3.3268113,1.2004939,0
0,0.46357566,1.7643554,0.25954515,0,1.5590042,4.311509,0,3.5080752,0.96922195,2.256505,0.5244236,1.0128675,0.7746981,2.385419,3.0769603,3.2746878,4.3719435,0.1879713,3.458449,0.22607635,0,2.4801848,0.049280345,2.563608,1.4569007,0.27541253,0.19190983,2.132491,0,2.6102707,0,0
0.5914041,3.1669543,5.0396814,0,0,0,5.4425273,1.0901963,5.6040382,0,0.4607735,0,0.5485033,0,2.504494,4.658554,1.7301362,4.0666122,0,4.256822,0,0,6.6672754,0,1.8041548,0,0.70549,0,4.944589,0,5.998754,1.7137506,0
2.3524566,0,0,3.9057698,3.0352645,4.1497517,4.39533,0,3.5613365,3.652227,4.1984253,0.8467818,0.37923092,2.8921683,0.287215,0.27758527,4.183815,4.2597833,2.4796798,4.160013,3.7856703,0,3.0153763,3.3697543,0.47159886,4.511122,2.2946439,0,0.41379437,0,0.23246053,2.8772633,2
4.159571,4.0004134,3.6702821,0,4.0595865,0,0,5.126079,0.010572962,0,0,0,1.751365,0,0.5353633,2.4802139,0,0,2.7224662,0,0,0,4.375186,3.5094664,0,0,1.0548621,1.6611828,1.0704437,5.475141,2.9185646,4.061323,3
0,1.7920922,3.9415536,0,0,0,4.5365314,0,4.276523,0,1.0514461,0,0.9642871,0,2.9230545,4.1547728,2.216395,3.9674819,0,3.6751246,0,0,3.9894161,0,2.1808689,0,0,0,3.7375624,0,4.821342,0,0
4.083543,0,0,5.9224486,4.4078703,4.8151374,6.20567,0,6.2383175,4.1823945,5.079237,0,0,2.62195,0,0,5.6306095,5.2452188,1.4652127,6.5538306,5.8010745,0,4.9050384,3.538307,0,5.4364443,4.509538,0,0,0,0,5.0959554,2
0.92252505,1.1961914,1.8971051,0.13295734,0.5349612,0,1.9402899,0.5955065,2.033082,0,0.28397724,0,0.16636139,0,0.8362133,1.5456245,0.88711524,1.3955083,0.27769816,1.5359253,0.107656315,0,2.4553168,0.48198503,0.5171861,0,0.87054765,0,1.4004675,0.41027945,1.9954572,1.2554479,0
3.3969073,0,0,4.2855887,4.2523685,4.670655,4.254715,0.000216413,3.3468878,4.304993,4.438115,1.038054,0.7629557,3.1953418,0.26878786,0.40543276,4.3038745,4.056949,3.9331975,3.9676242,4.1610928,0,3.2202704,4.7044415,0.2993076,5.0690436,2.6453671,0.36602336,0,0,0,3.7846718,2
1.3777038,0,1.3172476,2.761273,1.4152433,2.8488884,5.170904,0,4.606171,2.4410024,3.6052508,0.16106512,0.17864954,1.7947383,0.92824686,1.3425189,4.1174436,4.7744217,0.57388425,4.8405666,2.6822767,0,3.6661243,1.6296016,0.9080085,3.0145898,1.825994,0,1.5753895,0,1.9981774,2.107277,2
3.0126524,0,0,4.1405473,3.1756604,3.5617619,4.2037773,0,4.3835497,2.9498413,3.7484367,0,0,1.791305,0,0,3.9612021,3.6280508,1.1355036,4.6900744,4.25531,0,3.4700572,2.5993378,0,3.8708072,3.1183524,0,0,0,0,3.6671894,2
1.9886796,3.007576,4.3885326,0.4286742,1.5336322,0,4.4110923,2.1037328,4.5992146,0.03010039,0.66908276,0,0.63213885,0,1.5606673,3.4610972,1.4635522,3.171986,0.15484992,3.7447968,0.27620733,0,6.4788594,0.88921726,0.31701905,0,1.2195632,0,3.7453072,0.51812583,4.81819,3.13059,0
1.6258078,1.4581442,2.730893,0.6014226,1.3427118,0.614692,3.2333982,1.0483944,3.254487,0.5468251,1.2247411,0,0.6343628,0,1.0779023,2.2761936,1.8724487,2.6544502,0.54806244,2.8199673,0.7671503,0,4.0301347,1.0630224,0.2822266,0.4809613,1.0988309,0,2.0001645,0.03542202,2.9601493,2.2398067,0
4.0799327,1.1673378,1.7436676,2.9090128,4.106615,2.122426,4.001964,1.1479214,4.2709765,2.1681516,2.4555428,0,0.19527379,0.8182841,0,0.6421786,2.939123,2.9282432,2.1282053,4.096437,3.0018468,0,5.228659,3.4135914,0,2.308929,3.1246192,0,1.05807,0.55440444,1.6751469,4.7801623,2
1.3728516,1.3364655,0.6185628,0.5587311,1.8995123,3.7996638,1.8694981,1.6134074,0.42407477,3.2740612,3.2684946,3.2003188,4.025342,3.1448631,3.7857296,4.5664005,2.9836857,3.263672,5.779751,1.1929994,0.3131501,0,0.6320628,4.7326894,3.19194,4.1267805,0,4.445413,0.065221876,1.0383817,0.48963553,0.543577,1
3.3957698,3.3398967,2.269378,0.06584928,3.361314,0.6114984,0.51813227,4.0936685,0.29199082,1.0880294,0.47675338,0.1193332,2.4795926,0.27038115,2.048779,3.153438,0.14597057,0.36058545,4.4091697,0.31270382,0.09985846,0,2.9533134,4.2993226,0.27341706,0.8540034,0.87034863,2.7641602,0.49391007,4.16856,1.7698684,3.2580018,3
0,1.7739121,3.7244492,0,0,0,4.0684137,0,3.7842884,0,0.96058214,0,1.1455832,0,3.1596422,4.294796,2.0851374,3.8871408,0,3.2899024,0,0,3.4387708,0,2.6244156,0,0,0,3.5170038,0,4.4784317,0,0
1.8307066,2.0929315,2.060029,0,1.7749748,0.20083943,0.14318544,2.6161337,0.103055075,0.08203414,0.09562669,0.2767626,2.0227182,0.18229358,1.6501417,2.7508693,0.23231027,0.2822454,2.6794627,0,0,0,1.855118,2.2993004,0.370121,0.1324949,0,2.1336496,0.6468432,2.5538096,1.7457991,1.4787827,3
0,0.7723092,0.49505526,0,0,1.6286163,1.1861137,0.42034054,0.23199616,1.3196415,1.5174568,1.8671868,2.1357923,1.4569155,2.8022237,3.3166964,1.6269542,2.0092468,2.6250074,0.65162957,0,0,0,1.4789238,2.6685007,1.8263295,0,2.3840098,0.27746427,0.32624176,0.5606525,0,1
0.71566945,1.4511603,3.419152,0,0,0.25045523,3.7810013,0.49150768,3.78982,0,1.276069,0,0.7061415,0,1.7230945,3.1514893,1.9038244,3.1606722,0,3.4673004,0.08212024,0,4.1901784,0.06569997,0.62225646,0.07208916,0.5687408,0,2.6001344,0,4.031849,1.6087954,0
0.009901885,1.5887209,2.216847,0.19387655,0,1.3513529,4.747898,0,3.9367769,1.281043,2.3550882,0.27572557,1.3164392,0.78300506,3.0600252,3.6594157,3.3303733,4.8189034,0.83312076,4.043959,0.090961054,0,3.39231,0.7843578,3.0808482,1.8103795,0.47401214,0.45977512,2.5269904,0,2.7347322,0.55457234,0
0,1.1002716,2.0241394,0,0,0.43652788,3.3828168,0,2.6424737,0.051854625,1.192184,0.5343158,1.2496853,0.46109524,2.9995742,3.6641204,2.354503,3.8857956,0,2.590673,0,0,1.830406,0,3.2576125,0.72153133,0,0.44643182,2.590249,0,2.818172,0,0
0.106334254,0.69612104,2.8601263,1.3128959,0,1.5950354,7.0785017,0,6.436621,1.0875231,3.201507,0,0.42385787,0.40404692,2.1682103,3.2311532,4.7665462,6.421209,0,6.2240243,1.2224996,0,5.2553544,0,2.2636828,1.5678862,1.2502081,0,3.2703729,0,4.3750963,1.1267742,0
0.3385555,1.2258309,2.6990132,0,0,0.820722,2.9480145,0.62490493,2.7083142,0.3924517,1.4421757,0.2914831,1.3204045,0.35153636,2.171489,3.4248476,1.8590493,2.9136653,0.60847527,2.5721354,0,0,2.9417925,0.53065133,1.2912769,0.59860986,0,0.5722265,2.0610135,0,3.2872567,0.7768571,0
3.0582135,0.006378558,0.96027446,3.6856627,3.2261422,2.9561768,4.855501,0,4.765259,2.7578118,3.3282747,0,0,1.4086264,0,0.05819428,3.7775083,3.9901755,1.3884835,4.8796697,3.7333632,0,4.753102,2.752175,0,3.3169012,3.152428,0,1.051217,0,1.2479736,4.0821953,2
1.7528147,3.0098348,3.2825117,0,0.7486355,0,0.61925876,3.2285917,0.44240862,0,0,0.2602483,3.204507,0,2.9962916,4.7755895,0,0.57486403,2.7311397,0.52241737,0,0,2.4024339,2.5680778,0.8596734,0,0,2.567791,1.239428,3.161914,3.315106,1.4890969,3
0.8632741,1.5746274,2.8309317,0,0.20162229,0,2.418852,0.7911868,2.3842216,0,0.15396568,0,0.45389062,0,0.9926675,2.1562238,0.81728196,1.6786358,0,2.004796,0,0,3.2317283,0.23955911,0.103436016,0,0.7074454,0,1.8418648,0.27120784,3.0006726,1.5846032,0
2.3351886,3.045033,1.0953153,0,2.825183,2.4876857,0,4.0480876,0,2.3918986,1.4879894,2.8731906,5.397947,2.1012695,4.2125044,5.556215,1.0221443,1.0404874,7.341616,0,0,0,0.24401765,6.1428423,2.8034713,2.8219695,0,6.3417845,0,4.6008244,0.30121732,0.9676857,1
0.5320692,1.2933265,2.4354446,0.14143744,0.297004,0.6014677,2.4496691,1.1012493,2.1868849,0.4048257,0.81079155,0.033641562,1.2043269,0.36040965,1.6501813,2.6253397,1.1741757,2.2037613,0.64215815,1.8007411,0.065460764,0,3.2125826,0.668972,0.9530777,0.59588,0.040513717,0.13658063,2.386493,0,2.8262198,1.0801635,0
1.8637819,3.0585961,3.1513429,0,0.9679892,0,0.6637232,3.249468,0.39923933,0,0,0.32154483,3.258141,0.025695004,3.0548348,4.7861643,0.03075914,0.68075156,3.0223794,0.51263106,0,0,2.346477,2.7972379,1.02135,0,0,2.7538025,1.1296986,3.2530189,3.1155896,1.501867,3
3.3772027,2.843317,2.053477,0.035516087,3.256219,0,0,3.7095723,0,0.29935253,0,0,1.4617361,0,0.84735954,1.7976549,0,0,3.2327802,0,0.1983006,0,2.6601405,3.4398499,0,0.014262989,1.0225964,1.7253537,0.23429987,3.924856,1.541021,3.1969855,3
4.7372594,0.99299043,0.08508435,3.7496538,5.475747,3.918201,2.7932224,1.9153088,2.242448,3.970135,3.6488593,0.79864687,1.4468051,2.6028,0.5676805,0.9339495,3.0488944,2.7385006,5.3970313,2.7705986,3.593873,0,3.235467,6.15232,0,4.5302467,2.7827122,1.6900274,0,1.6610048,0,4.615005,2
4.372101,1.2838773,0.72069156,3.2810397,4.6697426,2.5749013,3.4663122,1.3434919,3.4757068,3.0360432,2.541739,0,0.5589414,1.3976876,0.1958487,0.5022303,2.7914457,2.673364,3.5749767,3.3848348,3.135683,0,4.122796,4.4496675,0,3.19589,3.277822,0.37666532,0,1.3495513,0.43519315,4.7448106,2
3.2087226,0,0.3910557,5.3754053,3.5785341,4.714574,7.662245,0,7.1839995,4.3405423,5.2951827,0,0,2.6106393,0,0.05934252,6.301678,6.631424,1.5423467,7.2412224,5.177643,0,5.6038637,3.0249858,0.7881966,5.3108125,4.07932,0,1.1731652,0,1.0507977,4.547649,2
2.6986396,2.7610855,2.204303,0,2.4508674,0,0,3.1961193,0.14966407,0.1644819,0,0,1.775912,0,1.3559499,2.329337,0,0,2.847161,0,0,0,2.4200823,2.9422336,0,0,0.64066225,1.7789097,0.6606239,3.4597788,1.7530543,2.4348214,3
0.94581765,0,0,1.1319574,1.3736404,2.8554423,1.0863866,0.25188822,0,2.4907217,2.0836444,2.4767642,1.932583,2.4453185,1.704422,1.4838475,2.252101,1.788409,3.6097326,0.23221004,1.244843,0,0,2.749099,1.9978328,3.0732012,0.36454016,2.5389047,0,0.4278504,0,0.28054708,1
1.7716886,1.0044947,1.3574809,0.6916447,1.449454,0.8126191,1.2773259,1.2722692,1.2621021,0.9470269,0.96812284,0.037521362,0.55423564,0.35973832,0.5692225,1.3211566,1.0350678,1.231069,1.5777565,1.4397371,0.87723243,0,2.143805,1.8319359,0,1.004905,0.9429586,0.4212451,0.36876822,0.80370975,1.3478655,1.956633,2
4.6022754,1.4683236,1.5551689,3.0944638,4.90737,2.4793,3.2134244,2.0701945,3.196657,2.6278183,2.7356417,0,0.68858254,1.1904658,0.081823625,0.90141046,2.4922845,2.5258508,3.527625,3.384533,3.010456,0,4.8385644,4.7445636,0,2.7255812,2.8202803,0.16173731,0.4359777,1.3903192,1.3959314,4.8561497,2
2.3350937,2.4968655,2.0980425,0,2.0183442,0,0,2.9079168,0.073218405,0.0846532,0,0,1.7445495,0,1.481178,2.436322,0,0,2.7080941,0,0,0,2.0451784,2.647571,0.04963378,0.014244244,0.46551758,1.8050926,0.41900706,3.1298704,1.7303267,2.1470382,3
0.5589387,1.8602741,3.2585182,0,0,0,1.6011314,1.399067,1.8133372,0,0,0,1.1050422,0,1.5385947,2.86116,0.07693749,0.94963527,0,1.4464455,0,0,2.9389577,0.03139402,0.21291158,0,0,0,1.963223,0.7258562,3.5667365,1.100694,0
4.454765,3.8552063,3.6446257,0,4.1029997,0,0,5.0995917,0,0,0,0,2.6063254,0,1.1078176,3.0483418,0,0,3.2834198,0,0,0,4.2386785,4.13587,0,0,0.6236958,2.298357,1.2834331,5.472656,2.9747589,3.639384,3
3.642362,3.0797303,1.971985,0,3.8562806,0.605451,0,4.2906985,0,0.89397836,0.13181287,0.4097885,2.8513973,0.32704642,1.6549227,3.0478027,0,0,4.9009957,0,0,0,2.228422,4.8229737,0,0.8795733,0.41852933,3.5456157,0,4.5753813,1.2875303,2.8050148,3
0,0.6686988,0,0.004964266,0.34638447,4.409033,1.3267998,0.5097405,0,3.6725671,3.6651366,4.489354,4.340961,3.9430106,4.644359,4.888349,3.0302773,3.227749,5.865475,0.5411999,0,0,0,4.236426,4.506309,5.015934,0,5.341979,0,0.52874446,0,0,1
1.0606502,0.6716403,1.4434536,1.157655,1.0596844,1.8220402,2.8541286,0.44183925,2.3964667,1.6390842,2.238683,0.6511546,0.8577809,1.321854,1.4884355,2.0800653,2.369701,2.9228792,1.6973187,2.5967784,1.1293035,0,2.4117565,1.7651004,1.0487428,2.007144,0.7626277,0.37057883,1.0401632,0,1.7039896,1.4929961,2
2.3418581,2.3278618,0.44301146,0,2.9072194,2.5599515,0,3.2738774,0,2.4859753,1.6159388,2.9813263,4.3764977,2.276637,3.428978,4.2677207,0.99388826,0.8029007,6.718698,0,0,0,0,5.624437,2.4184608,3.0970283,0,5.5990496,0,3.7063706,0,0.88517326,1
0,0,0,0,0,7.9436493,2.926031,0,0,6.377729,6.073475,7.911851,7.3582644,6.2635903,7.499314,7.3479233,5.927726,6.2256985,9.183219,0.7517837,0,0,0,5.7180934,8.508459,7.8058124,0,8.562774,0,0,0,0,1
0,0.49167535,0,0,0,2.6657362,1.8822079,0,0.11834164,1.9477565,2.2847052,2.6191075,3.276874,1.9830033,3.845402,4.0381203,2.549742,3.0536678,3.3421633,1.0348792,0,0,0,1.9269866,3.6842911,2.5141153,0,3.4730005,0.28328985,0.11828895,0.37042093,0,1
5.0374837,0,0.6834512,7.8208647,4.954815,5.3632493,10.897331,0,10.853147,4.891762,6.362731,0,0,2.2251327,0,0,7.920517,8.573006,0,10.813929,7.6717763,0,9.23779,2.9365108,0,5.8113394,6.505703,0,1.9822322,0,2.0041716,6.8953567,2
1.869818,2.2642465,1.94226,0,1.4569387,0.40493232,0,2.9521928,0,0.43090528,0.2891046,0.75095916,2.512491,0.43513146,2.2897246,3.4987228,0.07190084,0.32360178,3.3876507,0.11110451,0,0,1.3788466,2.9293053,0.6333664,0.5275092,0,2.6246629,0.11475591,2.8325062,1.8364167,1.4126242,3
3.2234893,4.3536453,4.4785132,0,2.5581136,0,0,5.3465133,0,0,0,0,3.2577436,0,2.230001,4.461913,0,0,2.8146415,0,0,0,4.1011925,3.0619545,0,0,0,2.5389154,1.8549123,4.9384155,4.2030635,2.928972,3
0,1.4406232,2.7029443,0,0,0,2.6775787,0.30024585,2.4521008,0,0.5973128,0,0.7639259,0,2.0260978,3.2591424,1.3871565,2.1185608,0,2.1381824,0,0,2.6717303,0,1.4622177,0,0,0,2.2953951,0,3.2198722,0.098301545,0
0,1.3939956,2.0998585,0,0,0.72436315,1.952774,0.88825935,1.399072,0.10858767,1.0665458,0.7603498,1.8801572,0.54802614,2.7811959,4.0034237,1.5400418,2.1347878,1.467531,1.5016072,0,0,1.5123699,0.633037,2.0476575,0.5196853,0,1.5524954,1.4428247,0.28629684,2.41946,0,0
1.9196376,2.5785987,2.7971494,0,1.6852126,0,0.3772352,2.9874802,0.5801208,0,0.12262554,0.08291101,2.228369,0,2.0365152,3.5221426,0.20819747,0.61496687,2.5337849,0.42548168,0,0,2.6169007,2.3633401,0.3099892,0,0,2.1815856,1.2239869,2.5576053,2.7394652,1.5990185,3
0,0,0,0,0,6.5064898,2.4684153,0,0,5.2421045,4.8686132,6.600446,5.982603,4.98162,6.2127113,5.96572,4.7877164,5.2068777,7.2467546,0.48556045,0,0,0,4.4383855,7.1304216,6.2729955,0,6.969402,0,0,0,0,1
2.8861818,2.9522645,1.565694,0,2.9708347,0.7616193,0,4.0469956,0,1.1107624,0.26830363,1.0496534,3.3087568,0.7314474,2.4434345,3.7713325,0,0,5.1788673,0,0,0,1.2321098,4.713605,0.69051945,1.2235935,0,3.975402,0,4.560778,0.99126184,1.9456223,3
0,0,0,0,0,5.886097,2.5036993,0,0,4.513075,4.541585,5.628043,5.3834567,4.52511,5.4847746,5.57463,4.645457,4.9492626,6.2427735,0.91666394,0,0,0,3.853012,6.3044944,5.666215,0,6.0519333,0,0,0,0,1
3.624083,0.53310597,1.2452139,3.4222727,3.896398,3.0231118,4.0926156,0.72926635,3.9637344,2.895679,3.4369445,0,0.35240716,1.716052,0.060175963,0.6516199,3.4223094,3.6099954,2.5747693,4.313669,3.3423038,0,4.713693,3.867696,0,3.2571597,2.613667,0,0.79734576,0,1.3711337,4.11367,2
0.81469667,1.5775623,1.9445206,0,0.13297085,0.46359167,1.4381857,1.1948763,1.039038,0.13463943,0.5992311,0.38032717,1.8502537,0.27139583,2.1598902,3.2472262,0.96985495,1.4419272,1.7910497,1.1752422,0,0,1.5766008,1.5061744,1.3365264,0.35862005,0,1.4662433,0.7719775,1.2165949,2.0826879,0.72367585,0
1.8806714,1.0126376,1.384536,1.744835,1.824366,1.8166554,3.915923,0.15043548,3.5686266,1.859633,2.1466236,0,0.48716262,0.9574031,1.1163955,1.5656027,2.8371117,3.4071603,1.5613005,3.4118495,1.7554473,0,3.579817,1.9425309,1.1286871,2.1366649,1.864937,0,1.4295031,0,1.553128,2.5032578,2
1.4377576,0,0.52738935,2.1512175,1.7258441,2.393177,2.706089,0,2.095733,2.1242714,2.3664062,0.6962525,0.5290935,1.7581768,0.57228297,0.7318631,2.4755273,2.5562773,1.7383077,2.4163015,2.1504564,0,2.2861168,2.1408277,0.5454666,2.6248803,1.3598781,0,0.69827807,0,0.7236124,1.8760422,2
0,1.8509251,1.4162222,0,0,2.2202437,3.2882054,0.5051665,1.8436644,1.8324133,2.446997,2.1573596,3.0597994,1.8445702,4.601634,5.2064633,2.827524,4.09131,3.014198,2.117723,0,0,1.3667862,1.8300245,4.3202333,2.6155457,0,2.9618201,1.6944121,0,1.7426538,0,1
0.49025,1.5620184,2.9550443,0,0,1.0201261,3.0344758,0.93725216,2.7671447,0.3924392,1.7144397,0.5210081,2.0613365,0.53922665,2.9178948,4.3114104,2.0737848,3.1637855,1.2058822,2.7037802,0,0,3.0670357,0.95976615,1.6381397,0.664109,0,1.2837874,2.204333,0,3.6454957,0.7060194,0
4.353969,0.8737457,0.3668524,4.168978,4.9100947,4.1065826,4.2857175,1.1962866,3.7763557,4.157454,3.908851,0.18741606,0.8520655,2.2505856,0.4113454,0.8009972,3.8939648,3.7009172,4.44585,4.2174253,4.015011,0,4.287672,5.3674192,0.007353075,4.514916,3.2315412,0.614841,0,0.79001725,0.46417728,5.0563793,2
2.3440843,0,0,4.45911,3.1397524,4.464428,5.110646,0,4.210706,3.9718382,4.468771,0.82538193,0.06454282,3.2377224,0,0,4.947209,4.849061,1.934104,4.584694,4.4913363,0,2.9798129,3.110448,0.66555357,4.8502483,2.876208,0,0.30960342,0,0,3.013307,2
4.1667337,3.8101203,3.9757056,0,3.769678,0,0.2394293,4.691387,1.0360091,0,0,0,1.7582932,0,0.8128535,2.5647643,0,0,2.391555,0.36665428,0,0,4.8782854,3.194335,0,0,1.1475997,1.1345733,1.5380809,5.0195174,3.4348621,3.9647443,3
1.322571,1.2726065,0.3566141,0,1.4948604,2.5895596,0.6950145,1.5360147,0,2.1148534,1.9079559,2.2088196,3.3496041,1.8902425,2.8552868,3.6174145,1.6652577,1.7780659,4.421633,0.23965791,0,0,0.588806,3.726912,2.3004658,2.764906,0,3.7845728,0,1.6448874,0.46484655,0.5711602,1
1.8337936,2.6457412,1.9644948,0,1.3754635,0.7511542,0,3.449711,0,0.76323634,0.43632135,1.4488117,3.617962,0.89857006,3.252397,4.616357,0.11525595,0.4625636,4.4865665,0,0,0,0.88199425,3.735655,1.3753092,0.9357575,0,3.7864501,0,3.5453782,1.7734967,1.1175848,3
2.283019,0.05492299,0,2.2276292,2.3362353,1.517641,1.9133762,0.17502189,1.9492708,1.6974105,1.1809442,0.012346655,0,1.1596106,0,0,1.8430375,1.2372249,2.0029545,1.6300353,2.2144656,0,1.5847013,2.1935308,0.06447306,2.080371,2.160122,0,0,0.59523416,0,2.2387264,2
5.263656,0,0.36636204,8.308828,5.4057593,6.153754,11.303264,0,11.282988,5.547206,7.136496,0,0,2.8204112,0,0,8.649935,9.092287,0,11.30019,8.295562,0,9.237676,3.3946357,0,6.636361,6.7003136,0,1.7227659,0,1.6518017,7.252437,2
1.4742203,0.28348076,0.9173399,1.7940903,1.524645,1.8527025,2.6495411,0.23355108,2.1949308,1.7465986,1.9927238,0.2956574,0.40326282,1.2908381,0.5973793,0.89369,2.1619444,2.411109,1.4143171,2.4516976,1.8058819,0,2.606705,1.8437281,0.38246876,2.0641303,1.2774924,0,0.9008677,0,1.1384795,1.9444103,2
